tunecache	1.1.0	1.1.0-b869d61-dirty-gfx906	cpu_arch=x86_64,gpu_arch=gfx906,hip_version=14.0.0	# Last updated Sat Oct 28 19:58:21 2023
        4x8x8x16	N4quda26WilsonCloverPreconditionedINS_15WilsonCloverArgIdLi3ELi4EL21QudaReconstructType_s12EEEEE	policy,GPU-offline,vol=4096,parity=1,precision=8,order=2,Ns=4,Nc=3,commDim=0000,topo=1111,p2p=0,gdr=0,nvshmem=0,pol=110000111100110000	64	1	1	1	1	1	0	0	0	0	-1	4.83957e-05	# 154.38 Gflop/s, 243.75 GB/s, tuning took 0.012459 seconds at Sat Oct 28 17:54:48 2023
        4x8x8x16	N4quda26WilsonCloverPreconditionedINS_15WilsonCloverArgIdLi3ELi4EL21QudaReconstructType_s12EEEEE	policy_kernel=interior,GPU-offline,vol=4096,parity=1,precision=8,order=2,Ns=4,Nc=3,commDim=0000,comm=0000	64	1	1	64	1	1	1143	-1	-1	-1	-1	4.83733e-05	# 154.45 Gflop/s, 243.86 GB/s, tuning took 0.110524 seconds at Sat Oct 28 17:54:48 2023
      8x16x16x32	N4quda15CopyColorSpinorILi4ELi3ENS_11colorspinor11FloatNOrderIdLi4ELi3ELi2ELb0ELb0EEENS1_21SpaceSpinorColorOrderIdLi4ELi3EEESt5tupleIJRNS_16ColorSpinorFieldERKS7_19QudaFieldLocation_sPdPKdEEEE	GPU-offline,vol=65536,parity=1,precision=8,order=9,Ns=4,Nc=3vol=65536,parity=1,precision=8,order=2,Ns=4,Nc=3,NonRelBasis	192	1	1	342	1	1	0	-1	-1	-1	-1	6.39253e-05	# 0.00 Gflop/s, 393.68 GB/s, tuning took 0.009597 seconds at Sat Oct 28 17:56:34 2023
      8x16x16x32	N4quda15CopyColorSpinorILi4ELi3ENS_11colorspinor21SpaceSpinorColorOrderIdLi4ELi3EEENS1_11FloatNOrderIdLi4ELi3ELi2ELb0ELb0EEESt5tupleIJRNS_16ColorSpinorFieldERKS7_19QudaFieldLocation_sPdPKdEEEE	GPU-offline,vol=65536,parity=1,precision=8,order=2,Ns=4,Nc=3vol=65536,parity=1,precision=8,order=9,Ns=4,Nc=3,RelBasis	192	1	1	342	1	1	0	-1	-1	-1	-1	6.48319e-05	# 0.00 Gflop/s, 388.17 GB/s, tuning took 0.006672 seconds at Sat Oct 28 17:56:35 2023
      8x16x16x32	N4quda26WilsonCloverPreconditionedINS_15WilsonCloverArgIdLi3ELi4EL21QudaReconstructType_s12EEEEE	policy,GPU-offline,vol=65536,parity=1,precision=8,order=2,Ns=4,Nc=3,commDim=0000,topo=1111,p2p=0,gdr=0,nvshmem=0,pol=110000111100110000	64	1	1	1	1	1	0	1	0	0	-1	0.0002602	# 459.41 Gflop/s, 725.38 GB/s, tuning took 0.023746 seconds at Sat Oct 28 19:58:15 2023
      8x16x16x32	N4quda26WilsonCloverPreconditionedINS_15WilsonCloverArgIdLi3ELi4EL21QudaReconstructType_s12EEEEE	policy_kernel=interior,GPU-offline,vol=65536,parity=1,precision=8,order=2,Ns=4,Nc=3,commDim=0000,comm=0000	224	1	1	293	1	1	16001	-1	-1	-1	-1	0.0002602	# 459.41 Gflop/s, 725.38 GB/s, tuning took 1.153035 seconds at Sat Oct 28 19:58:15 2023
      8x16x16x32	N4quda6WilsonINS_9WilsonArgIdLi3ELi4EL21QudaReconstructType_s12EEEEE	policy,GPU-offline,vol=65536,parity=1,precision=8,order=2,Ns=4,Nc=3,commDim=0000,topo=1111,p2p=0,gdr=0,nvshmem=0,pol=110000111100110000	64	1	1	1	1	1	0	1	0	0	-1	0.000206464	# 419.00 Gflop/s, 731.34 GB/s, tuning took 0.017839 seconds at Sat Oct 28 17:56:35 2023
      8x16x16x32	N4quda6WilsonINS_9WilsonArgIdLi3ELi4EL21QudaReconstructType_s12EEEEE	policy_kernel=interior,GPU-offline,vol=65536,parity=1,precision=8,order=2,Ns=4,Nc=3,commDim=0000,comm=0000	112	1	1	586	1	1	16001	-1	-1	-1	-1	0.000205728	# 420.50 Gflop/s, 733.96 GB/s, tuning took 0.379644 seconds at Sat Oct 28 17:56:35 2023
        8x8x8x16	N4quda10CopyCloverINS_6clover11FloatNOrderIfLi72ELi4ELb0ELb0ELb0EEENS2_IdLi72ELi2ELb0ELb0ELb0EEEfdEE	GPU-offline,vol=8192precision=8Nc=3	64	1	1	64	2	1	16001	-1	-1	-1	-1	1.4048e-05	# 0.00 Gflop/s, 503.84 GB/s, tuning took 0.020885 seconds at Sat Oct 28 17:54:48 2023
        8x8x8x16	N4quda10CopyCloverINS_6clover11FloatNOrderIsLi72ELi8ELb0ELb0ELb0EEENS2_IdLi72ELi2ELb0ELb0ELb0EEEsdEE	GPU-offline,vol=8192precision=8Nc=3	192	1	1	22	2	1	8001	-1	-1	-1	-1	1.25403e-05	# 0.00 Gflop/s, 470.34 GB/s, tuning took 0.024157 seconds at Sat Oct 28 17:54:48 2023
        8x8x8x16	N4quda10GaugeGaussIdLi3EL21QudaReconstructType_s12EEE	GPU-offline,vol=8192stride=4608precision=8geometry=4Nc=3,lie_group	64	1	1	64	2	1	1001	-1	-1	-1	-1	0.000204128	# 0.00 Gflop/s, 17.34 GB/s, tuning took 0.091842 seconds at Sat Oct 28 17:54:46 2023
        8x8x8x16	N4quda11CopyGaugeExIddLi18ENS_5gauge11FloatNOrderIdLi18ELi2ELi18EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEENS2_IdLi18ELi2ELi12ELS3_0ELb1ELS4_n2147483648ELb0EEEEE	GPU-offline,vol=8192stride=4608precision=8geometry=4Nc=3vol=8192stride=4096precision=8geometry=4Nc=3r=0000	192	1	1	22	2	1	4001	-1	-1	-1	-1	1.7314e-05	# 0.00 Gflop/s, 476.93 GB/s, tuning took 0.022484 seconds at Sat Oct 28 17:54:48 2023
        8x8x8x16	N4quda11CopyGaugeExIddLi18ENS_5gauge11FloatNOrderIdLi18ELi2ELi18EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEES5_EE	GPU-offline,vol=8192stride=4608precision=8geometry=4Nc=3vol=8192stride=4096precision=8geometry=4Nc=3r=0000	192	1	1	22	2	1	3201	-1	-1	-1	-1	2.0152e-05	# 0.00 Gflop/s, 497.57 GB/s, tuning took 0.049345 seconds at Sat Oct 28 17:54:47 2023
        8x8x8x16	N4quda12CloverInvertIdEE	GPU-offline,vol=8192precision=8Nc=3,trlog=true,twist=false	128	2	1	39	1	1	4001	-1	-1	-1	-1	7.92615e-05	# 0.00 Gflop/s, 119.06 GB/s, tuning took 0.631888 seconds at Sat Oct 28 17:54:48 2023
        8x8x8x16	N4quda12ExtractGhostIdLi3ENS_5gauge11FloatNOrderIdLi18ELi2ELi12EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEEEE	GPU-offline,vol=8192stride=4608precision=8geometry=4Nc=3,extract	64	1	1	16	1	8	3201	-1	-1	-1	-1	9.19999e-06	# 0.00 Gflop/s, 74.80 GB/s, tuning took 0.027085 seconds at Sat Oct 28 17:54:46 2023
        8x8x8x16	N4quda12ExtractGhostIdLi3ENS_5gauge11FloatNOrderIdLi18ELi2ELi18EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEEEE	GPU-offline,vol=8192stride=4608precision=8geometry=4Nc=3,extract	64	1	1	16	1	8	1392	-1	-1	-1	-1	8.77484e-06	# 0.00 Gflop/s, 117.63 GB/s, tuning took 0.023858 seconds at Sat Oct 28 17:54:47 2023
        8x8x8x16	N4quda13ComputeCloverIdEE	GPU-offline,vol=8192precision=8Nc=3	192	1	1	22	2	1	0	-1	-1	-1	-1	2.03824e-05	# 192.92 Gflop/s, 578.76 GB/s, tuning took 0.008084 seconds at Sat Oct 28 17:54:47 2023
        8x8x8x16	N4quda5FmunuIdLi3EL21QudaReconstructType_s18EEE	GPU-offline,vol=8192stride=4096precision=8geometry=4Nc=3r=0000,comm=0000	64	1	1	64	2	6	0	-1	-1	-1	-1	0.000161051	# 752.61 Gflop/s, 747.12 GB/s, tuning took 0.123632 seconds at Sat Oct 28 17:54:47 2023
        8x8x8x16	N4quda7RNGInitE	GPU-offline,vol=8192stride=4608precision=8geometry=4Nc=3	256	1	1	16	2	1	0	-1	-1	-1	-1	2.16489e-05	# 0.00 Gflop/s, 0.00 GB/s, tuning took 0.007979 seconds at Sat Oct 28 17:54:46 2023
        8x8x8x16	N4quda9CopyGaugeINS_12CopyGaugeArgIddLi18ELb0ENS_5gauge11FloatNOrderIdLi18ELi2ELi12EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEENS2_8QDPOrderIdLi18EEEEEEE	GPU-offline,vol=8192stride=4096precision=8geometry=4Nc=3,vol=8192stride=4608precision=8geometry=4Nc=3	64	1	2	64	1	4	16001	-1	-1	-1	-1	1.76487e-05	# 0.00 Gflop/s, 467.88 GB/s, tuning took 0.045553 seconds at Sat Oct 28 17:54:46 2023
        8x8x8x16	N4quda9CopyGaugeINS_12CopyGaugeArgIddLi18ELb0ENS_5gauge11FloatNOrderIdLi18ELi2ELi12EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEES6_EEEE	GPU-offline,vol=8192stride=4608precision=8geometry=4Nc=3,vol=8192stride=4608precision=8geometry=4Nc=3,ghost	64	1	1	8	1	8	1231	-1	-1	-1	-1	9.03542e-06	# 0.00 Gflop/s, 85.68 GB/s, tuning took 0.024328 seconds at Sat Oct 28 17:54:46 2023
        8x8x8x16	N4quda9CopyGaugeINS_12CopyGaugeArgIddLi18ELb0ENS_5gauge11FloatNOrderIdLi18ELi2ELi18EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEENS2_8QDPOrderIdLi18EEEEEEE	GPU-offline,vol=8192stride=4096precision=8geometry=4Nc=3,vol=8192stride=4608precision=8geometry=4Nc=3	64	1	1	64	1	8	0	-1	-1	-1	-1	1.93004e-05	# 0.00 Gflop/s, 519.52 GB/s, tuning took 0.029956 seconds at Sat Oct 28 17:54:47 2023
        8x8x8x16	N4quda9CopyGaugeINS_12CopyGaugeArgIddLi18ELb0ENS_5gauge11FloatNOrderIdLi18ELi2ELi18EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEES6_EEEE	GPU-offline,vol=8192stride=4608precision=8geometry=4Nc=3,vol=8192stride=4608precision=8geometry=4Nc=3,ghost	64	1	1	8	1	8	5334	-1	-1	-1	-1	8.19999e-06	# 0.00 Gflop/s, 141.61 GB/s, tuning took 0.023275 seconds at Sat Oct 28 17:54:47 2023
        8x8x8x16	N4quda9CopyGaugeINS_12CopyGaugeArgIddLi18ELb0ENS_5gauge8QDPOrderIdLi18EEENS2_11FloatNOrderIdLi18ELi2ELi12EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEEEEEE	GPU-offline,vol=8192stride=4608precision=8geometry=4Nc=3,vol=8192stride=4096precision=8geometry=4Nc=3	64	1	1	64	1	8	3201	-1	-1	-1	-1	2.60897e-05	# 0.00 Gflop/s, 316.51 GB/s, tuning took 0.033349 seconds at Sat Oct 28 17:54:47 2023
        8x8x8x16	N4quda9CopyGaugeINS_12CopyGaugeArgIfdLi18ELb0ENS_5gauge11FloatNOrderIfLi18ELi4ELi12EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEENS3_IdLi18ELi2ELi12ELS4_0ELb1ELS5_n2147483648ELb0EEEEEEE	GPU-offline,vol=8192stride=4608precision=8geometry=4Nc=3,vol=8192stride=4608precision=4geometry=4Nc=3	128	1	2	32	1	4	6401	-1	-1	-1	-1	1.0446e-05	# 0.00 Gflop/s, 508.17 GB/s, tuning took 0.025311 seconds at Sat Oct 28 17:54:46 2023
        8x8x8x16	N4quda9CopyGaugeINS_12CopyGaugeArgIfdLi18ELb0ENS_5gauge11FloatNOrderIfLi18ELi4ELi12EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEENS3_IdLi18ELi2ELi12ELS4_0ELb1ELS5_n2147483648ELb0EEEEEEE	GPU-offline,vol=8192stride=4608precision=8geometry=4Nc=3,vol=8192stride=4608precision=4geometry=4Nc=3,ghost	128	1	2	4	1	4	6401	-1	-1	-1	-1	1.04375e-05	# 0.00 Gflop/s, 55.63 GB/s, tuning took 0.025219 seconds at Sat Oct 28 17:54:46 2023
        8x8x8x16	N4quda9CopyGaugeINS_12CopyGaugeArgIfdLi18ELb0ENS_5gauge11FloatNOrderIfLi18ELi4ELi12EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEENS3_IdLi18ELi2ELi18ELS4_0ELb1ELS5_n2147483648ELb0EEEEEEE	GPU-offline,vol=8192stride=4608precision=8geometry=4Nc=3,vol=8192stride=4608precision=4geometry=4Nc=3	128	1	1	32	1	8	3556	-1	-1	-1	-1	1.02519e-05	# 0.00 Gflop/s, 690.40 GB/s, tuning took 0.024644 seconds at Sat Oct 28 17:54:47 2023
        8x8x8x16	N4quda9CopyGaugeINS_12CopyGaugeArgIfdLi18ELb0ENS_5gauge11FloatNOrderIfLi18ELi4ELi12EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEENS3_IdLi18ELi2ELi18ELS4_0ELb1ELS5_n2147483648ELb0EEEEEEE	GPU-offline,vol=8192stride=4608precision=8geometry=4Nc=3,vol=8192stride=4608precision=4geometry=4Nc=3,ghost	64	1	1	8	1	8	1067	-1	-1	-1	-1	1.03733e-05	# 0.00 Gflop/s, 74.63 GB/s, tuning took 0.024606 seconds at Sat Oct 28 17:54:47 2023
        8x8x8x16	N4quda9CopyGaugeINS_12CopyGaugeArgIsdLi18ELb0ENS_5gauge11FloatNOrderIsLi18ELi4ELi12EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEENS3_IdLi18ELi2ELi12ELS4_0ELb1ELS5_n2147483648ELb0EEEEEEE	GPU-offline,vol=8192stride=4608precision=8geometry=4Nc=3,vol=8192stride=4608precision=2geometry=4Nc=3	192	1	1	22	1	8	2910	-1	-1	-1	-1	8.8137e-06	# 0.00 Gflop/s, 501.91 GB/s, tuning took 0.024284 seconds at Sat Oct 28 17:54:46 2023
        8x8x8x16	N4quda9CopyGaugeINS_12CopyGaugeArgIsdLi18ELb0ENS_5gauge11FloatNOrderIsLi18ELi4ELi12EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEENS3_IdLi18ELi2ELi12ELS4_0ELb1ELS5_n2147483648ELb0EEEEEEE	GPU-offline,vol=8192stride=4608precision=8geometry=4Nc=3,vol=8192stride=4608precision=2geometry=4Nc=3,ghost	256	1	1	2	1	8	6401	-1	-1	-1	-1	1.08206e-05	# 0.00 Gflop/s, 44.71 GB/s, tuning took 0.025420 seconds at Sat Oct 28 17:54:46 2023
        8x8x8x16	N4quda9CopyGaugeINS_12CopyGaugeArgIsdLi18ELb0ENS_5gauge11FloatNOrderIsLi18ELi4ELi12EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEENS3_IdLi18ELi2ELi18ELS4_0ELb1ELS5_n2147483648ELb0EEEEEEE	GPU-offline,vol=8192stride=4608precision=8geometry=4Nc=3,vol=8192stride=4608precision=2geometry=4Nc=3	256	1	1	16	1	8	0	-1	-1	-1	-1	8.64e-06	# 0.00 Gflop/s, 716.80 GB/s, tuning took 0.023675 seconds at Sat Oct 28 17:54:47 2023
        8x8x8x16	N4quda9CopyGaugeINS_12CopyGaugeArgIsdLi18ELb0ENS_5gauge11FloatNOrderIsLi18ELi4ELi12EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEENS3_IdLi18ELi2ELi18ELS4_0ELb1ELS5_n2147483648ELb0EEEEEEE	GPU-offline,vol=8192stride=4608precision=8geometry=4Nc=3,vol=8192stride=4608precision=2geometry=4Nc=3,ghost	256	1	1	2	1	8	8001	-1	-1	-1	-1	1.073e-05	# 0.00 Gflop/s, 63.13 GB/s, tuning took 0.024875 seconds at Sat Oct 28 17:54:47 2023
   bytes=1179648	hipMemcpyDefault	copy,cuda_gauge_field.cpp,576	64	1	1	1	1	1	0	-1	-1	-1	-1	2.392e-05	# 0.00 Gflop/s, 49.32 GB/s, tuning took 0.000817 seconds at Sat Oct 28 17:54:46 2023
   bytes=1179648	hipMemcpyDefault	saveCPUField,cuda_gauge_field.cpp,658	64	1	1	1	1	1	0	-1	-1	-1	-1	2.22057e-05	# 0.00 Gflop/s, 53.12 GB/s, tuning took 0.000867 seconds at Sat Oct 28 17:54:47 2023
   bytes=1179648	hipMemcpyDeviceToDevice	exchangeGhost,cuda_gauge_field.cpp,193	64	1	1	1	1	1	0	-1	-1	-1	-1	5.44757e-05	# 0.00 Gflop/s, 43.31 GB/s, tuning took 0.001536 seconds at Sat Oct 28 19:57:51 2023
    bytes=147456	hipMemcpyDeviceToDevice	exchangeGhost,cuda_gauge_field.cpp,193	64	1	1	1	1	1	0	-1	-1	-1	-1	1.87413e-05	# 0.00 Gflop/s, 15.74 GB/s, tuning took 0.000782 seconds at Sat Oct 28 17:54:47 2023
  bytes=18874368	hipMemcpyDefault	copy,cuda_gauge_field.cpp,576	64	1	1	1	1	1	0	-1	-1	-1	-1	9.68355e-05	# 0.00 Gflop/s, 194.91 GB/s, tuning took 0.001523 seconds at Sat Oct 28 17:56:33 2023
  bytes=18874368	hipMemcpyDefault	saveCPUField,cuda_gauge_field.cpp,658	64	1	1	1	1	1	0	-1	-1	-1	-1	8.88959e-05	# 0.00 Gflop/s, 212.32 GB/s, tuning took 0.001694 seconds at Sat Oct 28 17:56:34 2023
  bytes=22020096	hipMemset	allocateGhostBuffer,lattice_field.cpp,288	64	1	1	1	1	1	0	-1	-1	-1	-1	7.42533e-05	# 0.00 Gflop/s, 296.55 GB/s, tuning took 0.006968 seconds at Sat Oct 28 19:35:02 2023
  bytes=22020096	hipMemset	allocateGhostBuffer,lattice_field.cpp,293	64	1	1	1	1	1	0	-1	-1	-1	-1	7.93066e-05	# 0.00 Gflop/s, 277.66 GB/s, tuning took 0.001375 seconds at Sat Oct 28 19:35:02 2023
   bytes=2752512	hipMemset	allocateGhostBuffer,lattice_field.cpp,288	64	1	1	1	1	1	0	-1	-1	-1	-1	3.348e-05	# 0.00 Gflop/s, 82.21 GB/s, tuning took 0.001106 seconds at Sat Oct 28 17:56:33 2023
   bytes=2752512	hipMemset	allocateGhostBuffer,lattice_field.cpp,293	64	1	1	1	1	1	0	-1	-1	-1	-1	3.20505e-05	# 0.00 Gflop/s, 85.88 GB/s, tuning took 0.000877 seconds at Sat Oct 28 17:56:33 2023
 bytes=301989888	hipMemcpyDefault	copy,cuda_gauge_field.cpp,576	64	1	1	1	1	1	0	-1	-1	-1	-1	0.00111989	# 0.00 Gflop/s, 269.66 GB/s, tuning took 0.009301 seconds at Sat Oct 28 19:34:59 2023
 bytes=301989888	hipMemcpyDefault	saveCPUField,cuda_gauge_field.cpp,658	64	1	1	1	1	1	0	-1	-1	-1	-1	0.00105952	# 0.00 Gflop/s, 285.03 GB/s, tuning took 0.012100 seconds at Sat Oct 28 19:35:24 2023
   bytes=3145728	hipMemcpyDeviceToDevice	exchangeGhost,cuda_gauge_field.cpp,193	64	1	1	1	1	1	0	-1	-1	-1	-1	6.69641e-05	# 0.00 Gflop/s, 93.95 GB/s, tuning took 0.001685 seconds at Sat Oct 28 19:35:03 2023
    bytes=344064	hipMemset	allocateGhostBuffer,lattice_field.cpp,288	64	1	1	1	1	1	0	-1	-1	-1	-1	1.86523e-05	# 0.00 Gflop/s, 18.45 GB/s, tuning took 0.000724 seconds at Sat Oct 28 17:54:46 2023
    bytes=344064	hipMemset	allocateGhostBuffer,lattice_field.cpp,293	64	1	1	1	1	1	0	-1	-1	-1	-1	1.86993e-05	# 0.00 Gflop/s, 18.40 GB/s, tuning took 0.000773 seconds at Sat Oct 28 17:54:46 2023
    bytes=393216	hipMemcpyDeviceToDevice	exchangeGhost,cuda_gauge_field.cpp,193	64	1	1	1	1	1	0	-1	-1	-1	-1	2.72e-05	# 0.00 Gflop/s, 28.91 GB/s, tuning took 0.000933 seconds at Sat Oct 28 17:56:33 2023
   bytes=4128768	hipMemset	allocateGhostBuffer,lattice_field.cpp,288	64	1	1	1	1	1	0	-1	-1	-1	-1	0.000169216	# 0.00 Gflop/s, 24.40 GB/s, tuning took 0.002521 seconds at Sat Oct 28 19:57:51 2023
   bytes=4128768	hipMemset	allocateGhostBuffer,lattice_field.cpp,293	64	1	1	1	1	1	0	-1	-1	-1	-1	0.000161466	# 0.00 Gflop/s, 25.57 GB/s, tuning took 0.002254 seconds at Sat Oct 28 19:57:51 2023
     bytes=49152	hipMemcpyDeviceToDevice	exchangeGhost,cuda_gauge_field.cpp,193	64	1	1	1	1	1	0	-1	-1	-1	-1	1.83573e-05	# 0.00 Gflop/s, 5.36 GB/s, tuning took 0.000735 seconds at Sat Oct 28 17:54:46 2023
    bytes=516096	hipMemset	allocateGhostBuffer,lattice_field.cpp,288	64	1	1	1	1	1	0	-1	-1	-1	-1	1.98743e-05	# 0.00 Gflop/s, 25.97 GB/s, tuning took 0.000759 seconds at Sat Oct 28 17:54:47 2023
    bytes=516096	hipMemset	allocateGhostBuffer,lattice_field.cpp,293	64	1	1	1	1	1	0	-1	-1	-1	-1	1.88181e-05	# 0.00 Gflop/s, 27.43 GB/s, tuning took 0.000773 seconds at Sat Oct 28 17:54:47 2023
    bytes=589824	hipMemcpyDeviceToDevice	exchangeGhost,cuda_gauge_field.cpp,193	64	1	1	1	1	1	0	-1	-1	-1	-1	5.44106e-05	# 0.00 Gflop/s, 21.68 GB/s, tuning took 0.001189 seconds at Sat Oct 28 19:57:51 2023
   bytes=6291456	hipMemcpyDeviceToDevice	exchangeGhost,cuda_gauge_field.cpp,193	64	1	1	1	1	1	0	-1	-1	-1	-1	6.02079e-05	# 0.00 Gflop/s, 208.99 GB/s, tuning took 0.001082 seconds at Sat Oct 28 19:35:03 2023
     bytes=73728	hipMemcpyDeviceToDevice	exchangeGhost,cuda_gauge_field.cpp,193	64	1	1	1	1	1	0	-1	-1	-1	-1	1.89677e-05	# 0.00 Gflop/s, 7.77 GB/s, tuning took 0.000763 seconds at Sat Oct 28 17:54:47 2023
    bytes=786432	hipMemcpyDeviceToDevice	exchangeGhost,cuda_gauge_field.cpp,193	64	1	1	1	1	1	0	-1	-1	-1	-1	2.902e-05	# 0.00 Gflop/s, 54.20 GB/s, tuning took 0.000961 seconds at Sat Oct 28 17:56:33 2023
     bytes=98304	hipMemcpyDeviceToDevice	exchangeGhost,cuda_gauge_field.cpp,193	64	1	1	1	1	1	0	-1	-1	-1	-1	1.90952e-05	# 0.00 Gflop/s, 10.30 GB/s, tuning took 0.000758 seconds at Sat Oct 28 17:54:46 2023
